time,planned_x,planned_y,planned_z,actual_x,actual_y,actual_z,position_error,velocity_error
0.0,0.0,0.0,0.0,-0.011012460466410355,0.008732432059771731,0.01143997676948249,0.018121885213439555,0.0002386135387092652
0.02,0.007497561545337013,0.00920886904359889,0.007627559770846517,-0.01999389784517204,0.014941276670685118,0.03115535974163788,0.036636023366198665,1.983234696972984
0.04,0.05468587641275132,0.06565283098619398,0.05541802367918496,-0.0016345427169168723,0.0027877531895000463,0.026571700348860482,0.08919707387018645,6.690832261017421
0.06,0.1605317491707203,0.18547625035256413,0.16188226212603293,0.013113271653013146,0.014892730268814292,0.027050364267866205,0.26269865914739066,11.557236347130909
0.08,0.3177653531433083,0.346402897765413,0.3188823994907653,0.016025558322954426,0.030448417266531462,0.030939209614080164,0.523245084183223,14.215812932051158
0.1,0.5000000000000067,0.5000000000000047,0.5000000000000286,0.03959484449095709,0.03642848994254073,0.04696698072511978,0.795053689199421,13.652465562739712
0.12000000000000001,0.674840871586064,0.5929883623795882,0.6744219539147264,0.06204896748564815,0.04642981089146735,0.06113234919244574,1.0248728248891261,10.696036570831646
0.14,0.8164620248286923,0.5872491463303326,0.8186857949077181,0.08968296227373958,0.05283250659368552,0.07086289267000684,1.1717713273957928,8.364433039455022
0.16,0.9130704570463916,0.47127862484856037,0.9213093031190419,0.11557753400426876,0.06226044569323217,0.08495899780176429,1.2258762851063367,9.80164652619229
0.18,0.9686103390604914,0.2621322366868736,0.9807720919159809,0.13348035379697737,0.06891498277208148,0.08228903441530644,1.2417917716398232,12.562620168082658
0.19999999999999998,0.9999999999999996,7.355227538141662e-16,1.0,0.17337157713899753,0.05301669404581859,0.11590956868464028,1.211503697919488,13.708738497651266
0.21999999999999997,1.0313896609395223,-0.2621322366868101,0.9807720919159579,0.19322720466541884,0.04807207311338109,0.1389568568379661,1.2277605250762325,12.46822361783852
0.23999999999999996,1.086929542953625,-0.47127862484850686,0.9213093031190154,0.21108350143242569,0.06481052045174521,0.15133685538791616,1.2834934477519273,9.831313860962755
0.25999999999999995,1.1835379751713202,-0.5872491463302983,0.818685794907689,0.2378840902847249,0.05730725973985781,0.15837440059729063,1.321259008697132,8.888868008070432
0.27999999999999997,1.3251591284139441,-0.5929883623795713,0.6744219539146957,0.26039887408455925,0.049653855854275286,0.1759996003708788,1.3398239669330643,11.408922374317594
0.3,1.5000000000000013,-0.49999999999999717,0.4999999999999969,0.30409723717459153,0.03614838071094606,0.18661280051926704,1.3475348014321522,14.170772698703011
0.32,1.6822346468566747,-0.34640289776543337,0.3188823994907614,0.32597658332184876,0.017209245492992666,0.19469935414067263,1.409635113914464,14.433449383534033
0.34,1.8394682508292697,-0.18547625035257742,0.16188226212603035,0.36307177387238265,0.01336753563339359,0.20287818240585717,1.4902906004788237,11.461331676215003
0.36000000000000004,1.9453141235872446,-0.06565283098619937,0.055418023679183956,0.3999759427814149,0.024082619241995208,0.19067900933456974,1.553839785281737,6.3519288019746005
0.38000000000000006,1.9925024384546621,-0.009208869043599813,0.007627559770846427,0.455509956916109,0.03656357532079629,0.19164689718789465,1.5486458993302958,2.1421249347545848
