time,planned_x,planned_y,planned_z,actual_x,actual_y,actual_z,position_error,velocity_error
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17877988053411634
0.02,1.4934625090245685e-05,1.8492484704467987e-05,1.5218788551147753e-05,-0.0018034989384931397,0.001835425074690883,0.002482640660177634,0.0035631608656222728,0.3457465210964856
0.04,0.00011943176872131524,0.0001478707718476677,0.00012170179713023349,-0.0033531621947051234,0.003897243170109548,0.008950794291927008,0.01020144972527682,0.5010237312981822
0.06,0.0004028304211101837,0.0004986792657249807,0.00041047363811430777,-0.005008713491377605,0.005455539045995461,0.01889328067103719,0.019886413005223195,0.6608347908450481
0.08,0.0009540304940293692,0.0011807920964150987,0.0009720886449841287,-0.006031670546926543,0.006484375032328056,0.03243231178887192,0.03265997016616721,0.7290322869022805
0.1,0.0018612866381741199,0.0023030989442133247,0.0018964106865768469,-0.00669375418996039,0.0071268325120414375,0.04767386837594294,0.046819149518184784,0.7711676324301506
0.12000000000000001,0.003212011311263401,0.003973205378749096,0.003272403327400741,-0.0067995548818847165,0.007287246258598774,0.06413596605650658,0.06177044271067598,0.7615952474968046
0.14,0.00509258695322713,0.006297147484746393,0.00518793016442366,-0.0049357514664294415,0.007759996632347565,0.08092210853384926,0.07640924860499394,0.7372399609141554
0.16,0.007588187124832125,0.009379120546385705,0.007729565170746816,-0.0018776291598623434,0.010473657693173329,0.09785461937418621,0.09062739698719242,0.7304673593333553
0.18,0.010782606466099203,0.013321221562226204,0.01098241287657563,0.002184133584644612,0.01443732427931042,0.11528769457597889,0.10466504293010183,0.6465505892299408
0.19999999999999998,0.014758099330863913,0.01822320536264682,0.015029938217899212,0.008115519312568174,0.01832018701557613,0.13162719247889695,0.11678635612067115,0.5004275627161138
0.21999999999999997,0.01959522695383332,0.024182254101764854,0.01995380588329023,0.015733333693993847,0.02253802513424498,0.14549835976235365,0.1256146994469241,0.38408625295486426
0.23999999999999996,0.02537271300649135,0.03129275989579077,0.025833728989236717,0.02291876742305276,0.027025538884541726,0.1580498611295528,0.1323077345518048,0.24415287548628098
0.25999999999999995,0.03216730739820504,0.03964612037977798,0.0327473269144176,0.03204677068682797,0.03419483213431375,0.16835759728644448,0.13571984564907286,0.1926032537001408
0.27999999999999997,0.04005365817888435,0.049330546954726044,0.040769992123333446,0.042588298648877074,0.04320528959510818,0.17793773139038718,0.13732782629776133,0.2110274149777841
0.3,0.049104191399547706,0.06043088549699616,0.049974765809704294,0.05499662945230796,0.05470494047547478,0.1855701289692677,0.13584406421691375,0.3324450882426328
0.32,0.05938899878714607,0.07302844930199753,0.060432222190046035,0.06855280375584326,0.06903080612215906,0.19061506342881374,0.1305661848469803,0.4227804616186431
0.34,0.0709757330899976,0.08720086403410318,0.07221036127783699,0.0834191974177047,0.08544970027758292,0.19488953876432802,0.12332107268321597,0.5088564876934794
0.36000000000000004,0.08392951095018583,0.10302192445475422,0.08537450996868678,0.09941142154918177,0.10410394772143715,0.19862210581897657,0.11430607287460942,0.535362169924652
0.38000000000000006,0.09831282315927323,0.12056146270071061,0.09998723126691825,0.11540941499438379,0.12644217384108544,0.20372361846323747,0.10530011512072321,0.5568184520701074
0.4000000000000001,0.11418545215368332,0.13988522788440802,0.11610824148397524,0.1335817642596559,0.1514384441157959,0.2106275217721596,0.09717812549539047,0.5149977623441641
0.4200000000000001,0.131604396606103,0.1610547767883781,0.1337943352390667,0.1536662042002494,0.17818549296732078,0.22032345384252525,0.0909256463128859,0.5238778492216334
0.4400000000000001,0.15062380296925826,0.1841273754256925,0.1530993180924599,0.174850601700694,0.2079915917703522,0.23235011686276785,0.0862387830633646,0.504799285076375
0.46000000000000013,0.1712949038284154,0.2091559112383878,0.17407394664183362,0.19697129230971097,0.24038162966380272,0.24728308578429545,0.08362954304912852,0.39153229045485005
0.48000000000000015,0.19366596291895977,0.23618881570583095,0.19676587591210307,0.22031407718039228,0.2733465898484422,0.26598115098277286,0.0829552679221287,0.33386848149558335
0.5000000000000001,0.21778222666540592,0.26526999713498334,0.22121961386912847,0.24549379772844,0.3072013654627646,0.2868791602400957,0.08268825098079437,0.22377505898725966
0.5200000000000001,0.24368588209818956,0.29643878340452307,0.2474764828877196,0.27218962091785576,0.34139212748650927,0.31146343399057697,0.08323218237131988,0.11756814607926493
0.5400000000000001,0.27141602100459544,0.32972987443478213,0.27557458800434553,0.298973144565769,0.3754974336776305,0.3400458330430279,0.08372936148598796,0.1615546951730269
0.5600000000000002,0.30100861017017333,0.3651733041554598,0.30554879178496436,0.32724276971787386,0.4108006221062279,0.3721434249016245,0.0848818498296147,0.24062444660174903
0.5800000000000002,0.3324964675669933,0.40279441174306857,0.3374306956383829,0.35717201554213146,0.4468064489111181,0.4078120052139582,0.08659948510890862,0.3349981891346733
0.6000000000000002,0.3659092443450947,0.4426138219000736,0.37124862740555725,0.38902442803370724,0.48330826101161517,0.446952678347093,0.08900254165202197,0.430702089243166
0.6200000000000002,0.40127341248347986,0.484647433947681,0.4070276350552481,0.4223363820429157,0.5209500010780125,0.48963881376191476,0.09266138307956968,0.43936486610718856
