time,planned_x,planned_y,planned_z,actual_x,actual_y,actual_z,position_error,velocity_error
0.0,0.0,0.0,0.0,0.005485364369241768,-0.013692817532250691,0.007933430032487643,0.01674878462203261,0.0003522073096690623
0.02,0.007497561545337013,0.00920886904359889,0.007627559770846517,0.013549812359540486,-0.018593982413241936,-0.008647331601545256,0.03277957257549791,1.9421148449720143
0.04,0.05468587641275132,0.06565283098619398,0.05541802367918496,0.027626885260055016,-0.007669604172198245,0.00482018585322746,0.09310483173509432,6.6500102740138685
0.06,0.1605317491707203,0.18547625035256413,0.16188226212603293,0.05508747582916518,-0.0008976061215838077,-0.0007507567520653301,0.2688925584447788,11.521011379580887
0.08,0.3177653531433083,0.346402897765413,0.3188823994907653,0.06147732070540117,0.011511438114241922,0.0029439548722814506,0.5269278376648291,14.188607373859146
0.1,0.5000000000000067,0.5000000000000047,0.5000000000000286,0.06509266499956715,0.020170561649975348,0.0062681984733717055,0.8143413116029712,13.641653666749585
0.12000000000000001,0.674840871586064,0.5929883623795882,0.6744219539147264,0.0804897162208948,0.03608858924330089,-0.002250417564040319,1.05890327770097,10.719809561791017
0.14,0.8164620248286923,0.5872491463303326,0.8186857949077181,0.08530166340636328,0.03853370789353534,0.018876845380896803,1.2146515805930995,8.448643384737942
0.16,0.9130704570463916,0.47127862484856037,0.9213093031190419,0.09815618425438934,0.048591892882437086,0.03174454125898539,1.2783093565031347,9.918858377644984
0.18,0.9686103390604914,0.2621322366868736,0.9807720919159809,0.12632474224715415,0.05758660696079935,0.046954603407366596,1.274087533524982,12.684339375474996
0.19999999999999998,0.9999999999999996,7.355227538141662e-16,1.0,0.1503558877913171,0.07581590175445807,0.04187047811213215,1.2828309900695398,13.831030326861582
0.21999999999999997,1.0313896609395223,-0.2621322366868101,0.9807720919159579,0.1775808684423012,0.08138024103776031,0.04406740065849425,1.3131663851628919,12.609351601540805
0.23999999999999996,1.086929542953625,-0.47127862484850686,0.9213093031190154,0.20466301349707644,0.08112260303608362,0.06118647840323814,1.3503157479511056,10.005128739909066
0.25999999999999995,1.1835379751713202,-0.5872491463302983,0.818685794907689,0.22909192193030656,0.06601901516884423,0.08791409397992192,1.3681205496054356,9.061075202496118
0.27999999999999997,1.3251591284139441,-0.5929883623795713,0.6744219539146957,0.26520777933988016,0.04890282687178593,0.09925205900376549,1.366141123476744,11.51855495285125
0.3,1.5000000000000013,-0.49999999999999717,0.4999999999999969,0.29370489611899864,0.03615920252494645,0.1247176468178424,1.3723889436706338,14.236005174381445
0.32,1.6822346468566747,-0.34640289776543337,0.3188823994907614,0.32448583508185797,0.028254794623595137,0.1391287876140956,1.4199160479848465,14.47575344380843
0.34,1.8394682508292697,-0.18547625035257742,0.16188226212603035,0.3529256601228124,0.022067133549073983,0.13168020848676637,1.5012645650349719,11.487764068354698
0.36000000000000004,1.9453141235872446,-0.06565283098619937,0.055418023679183956,0.3903761565859978,0.01730942331503134,0.13962102149284603,1.5594245610806314,6.363227357793256
0.38000000000000006,1.9925024384546621,-0.009208869043599813,0.007627559770846427,0.4334476086001871,0.02901416018656912,0.14296546573225483,1.5653847166898351,2.0525402239877346
