time,planned_x,planned_y,planned_z,actual_x,actual_y,actual_z,position_error,velocity_error
0.0,0.0,0.0,0.0,-1.2697086199415974,-0.8851180998311564,-0.6568536388881211,1.6813835770350796,0.012577690705146754
0.02,0.007497561545337013,0.00920886904359889,0.007627559770846517,-1.1096983380307521,-0.43441179714178735,-0.6743033728617078,1.382011494300065,1.8675189581468121
0.04,0.05468587641275132,0.06565283098619398,0.05541802367918496,-0.46156971294642546,-0.7230856113350739,-0.6591959610536158,1.1829206698319472,6.725720081243058
0.06,0.1605317491707203,0.18547625035256413,0.16188226212603293,-0.5225546378318007,0.02968929527011699,-0.4013959653012058,0.898976612029251,11.65346422119671
0.08,0.3177653531433083,0.346402897765413,0.3188823994907653,-0.7130797489562297,-0.05146775706178315,-1.0956208085823533,1.7949267417207793,14.404122523416314
0.1,0.5000000000000067,0.5000000000000047,0.5000000000000286,-0.534807964689777,-0.09964193338074237,-0.8608049784779056,1.811681031943632,13.825752306654426
0.12000000000000001,0.674840871586064,0.5929883623795882,0.6744219539147264,-0.8393993802447841,-0.2216266630365704,-0.8005439128551457,2.2654018380929064,10.786857887506
0.14,0.8164620248286923,0.5872491463303326,0.8186857949077181,-0.9401289858572629,-0.6297457430876177,-1.2292824359732184,2.959875405213826,8.282669872587688
0.16,0.9130704570463916,0.47127862484856037,0.9213093031190419,-1.2683089411668713,-1.0316555563580896,-1.1886831802337645,3.386634835909225,9.652259926492876
0.18,0.9686103390604914,0.2621322366868736,0.9807720919159809,-0.8974087216578418,-0.042976245473686836,-0.5921144546988575,2.4594898677108636,12.504383541047225
0.19999999999999998,0.9999999999999996,7.355227538141662e-16,1.0,-1.1516513621462154,-0.17246092560976764,-0.7184726584825394,2.759074959663091,13.654025516953118
0.21999999999999997,1.0313896609395223,-0.2621322366868101,0.9807720919159579,-2.0374173649340466,-0.035481730964833036,-1.0338569500963752,3.6779990743221425,12.454822678973867
0.23999999999999996,1.086929542953625,-0.47127862484850686,0.9213093031190154,-1.9261528162426609,0.5725867245616216,-0.6714471491468388,3.5644344975372313,9.89977431233468
0.25999999999999995,1.1835379751713202,-0.5872491463302983,0.818685794907689,-0.8775845722415228,-0.2629558718795243,-0.6015722076437646,2.5239899122458986,8.917349615536855
0.27999999999999997,1.3251591284139441,-0.5929883623795713,0.6744219539146957,-0.6833636627125166,-0.9795659799636312,-0.6017034104347067,2.4108301479837375,11.528372523342304
0.3,1.5000000000000013,-0.49999999999999717,0.4999999999999969,-0.16993363261849526,-1.8206957075694528,-1.064180248405825,2.6418885931934546,14.232471355133573
0.32,1.6822346468566747,-0.34640289776543337,0.3188823994907614,-0.24771713114088426,-1.478549398283039,-0.9693380846697435,2.581856227569794,14.516788490284167
0.34,1.8394682508292697,-0.18547625035257742,0.16188226212603035,0.1973154938485929,-2.0930757695331526,-1.391340291523255,2.9577190373668025,11.520602076567876
0.36000000000000004,1.9453141235872446,-0.06565283098619937,0.055418023679183956,0.6018578153923934,-1.2951154883155835,-1.6631727413725423,2.503998301819921,6.462098173243063
0.38000000000000006,1.9925024384546621,-0.009208869043599813,0.007627559770846427,0.1998869120862472,-1.528961884854823,-1.4823227386462856,2.782637516134237,2.214172279219794
