time,planned_x,planned_y,planned_z,actual_x,actual_y,actual_z,position_error,velocity_error
0.0,0.0,0.0,0.0,0.001029539783830305,-0.000806045174899299,0.0070672074012205575,0.007187146961231169,0.00022907081392534867
0.02,0.007497561545337013,0.00920886904359889,0.007627559770846517,0.008067483648029308,0.011416913972151431,0.006419348817351496,0.0025807067477319375,1.9701857668652247
0.04,0.05468587641275132,0.06565283098619398,0.05541802367918496,0.00013103921553076804,0.02086233667220637,0.018315086926096326,0.0797436302046144,6.676278377682562
0.06,0.1605317491707203,0.18547625035256413,0.16188226212603293,-0.0011601789317897595,0.021522830978610113,0.0468544153043801,0.2574032029372295,11.544680119475633
0.08,0.3177653531433083,0.346402897765413,0.3188823994907653,0.018249795726398017,0.021986452479491287,0.04151386014861818,0.5214296747630615,14.206534580080977
0.1,0.5000000000000067,0.5000000000000047,0.5000000000000286,0.026584786919882822,0.03994411104822805,0.05367667985384405,0.7968550000101788,13.648697201088211
0.12000000000000001,0.674840871586064,0.5929883623795882,0.6744219539147264,0.03917940640599537,0.05982692065463358,0.07232987365523566,1.0251056015690796,10.703047260357875
0.14,0.8164620248286923,0.5872491463303326,0.8186857949077181,0.05899426592006423,0.07961218383981969,0.10105735822919226,1.160363419193452,8.386056728920304
0.16,0.9130704570463916,0.47127862484856037,0.9213093031190419,0.09524773094656144,0.08664968846531618,0.11329546051906424,1.2122952610077484,9.8215338694101
0.18,0.9686103390604914,0.2621322366868736,0.9807720919159809,0.10173266537643597,0.09447536553639375,0.14359432451591747,1.2167384031930624,12.577468533131102
0.19999999999999998,0.9999999999999996,7.355227538141662e-16,1.0,0.10788891747003526,0.08501690047356239,0.17089225400289787,1.220864329649823,13.71988792269073
0.21999999999999997,1.0313896609395223,-0.2621322366868101,0.9807720919159579,0.12697586687338686,0.08881273638637739,0.17962786544071782,1.258156888721376,12.483765310212695
0.23999999999999996,1.086929542953625,-0.47127862484850686,0.9213093031190154,0.1545363415298246,0.06129316515514108,0.19866181724591653,1.294298722246037,9.852023311679671
0.25999999999999995,1.1835379751713202,-0.5872491463302983,0.818685794907689,0.1689994208670889,0.05202437059578426,0.2188999582828304,1.3407841576586979,8.89840974263663
0.27999999999999997,1.3251591284139441,-0.5929883623795713,0.6744219539146957,0.20411815862081178,0.04585987435862275,0.23209469976304964,1.3640063509029425,11.398651412980271
0.3,1.5000000000000013,-0.49999999999999717,0.4999999999999969,0.21836916421647604,0.04065374648229462,0.25163723365128515,1.4129996944532228,14.15136042232211
0.32,1.6822346468566747,-0.34640289776543337,0.3188823994907614,0.2510131876518791,0.03447349451361367,0.26626790119641985,1.4819682779717562,14.413112597746842
0.34,1.8394682508292697,-0.18547625035257742,0.16188226212603035,0.2773727243526134,0.02498009958743105,0.25457511843323655,1.5789320044507433,11.439047047713283
0.36000000000000004,1.9453141235872446,-0.06565283098619937,0.055418023679183956,0.322523290809782,0.02347033600004222,0.25718946436106394,1.6377132655367574,6.33252289794159
0.38000000000000006,1.9925024384546621,-0.009208869043599813,0.007627559770846427,0.3735846902455779,0.012299130681251831,0.2566838312441174,1.638104482589161,2.095831539211951
